ID;Name;LongName;Parent;Component;Path;Line;Column;EndLine;EndColumn;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;Natt;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;WarningBlocker;WarningCritical;WarningInfo;WarningMajor;WarningMinor;Bad Practice Rules;Best Practice Rules;Clone Metric Rules;Code Style Rules;Cohesion Metric Rules;Complexity Metric Rules;Correctness Rules;Coupling Metric Rules;Design Rules;Documentation Metric Rules;Documentation Rules;Dodgy Code Rules;Error Prone Rules;Experimental Rules;Inheritance Metric Rules;Internationalization Rules;Multithreaded Correctness Rules;Multithreading Rules;Optimization Rules;Performance Rules;Runtime Rules;Security Code Guideline Rules;Security Rules;Size Metric Rules;Vulnerability Rules
L96700;TopTermsRewrite$1;org.apache.lucene.search.TopTermsRewrite$1;L94707;L103;D:\Descargas\lucene-4.9.1\core\src\java\org\apache\lucene\search\TopTermsRewrite.java;66;53;155;6;0;0;0;0;0;0;0;0;1;2;2;14;11;0;0;16;19;0;0.135802;11;1;0;3;0.135802;11;1;1;0;0;1;70;90;10;0;7;0;3;0;2;1;4;44;1;3;2;70;90;10;0;7;0;3;0;2;1;4;44;1;3;2;0;0;14;0;4;0;0;0;4;0;0;0;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L96909;FuzzyTermOnShortTermsTest$1;org.apache.lucene.search.FuzzyTermOnShortTermsTest$1;L96896;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\FuzzyTermOnShortTermsTest.java;76;29;82;8;0;0;0;0;0;0;0;0;1;0;0;1;4;0;0;2;3;0;0;0;0;0;2;0;0;1;1;0;0;1;7;7;4;3;0;0;1;0;1;0;10;2;2;8;0;7;7;4;3;0;0;1;0;1;0;10;2;2;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L97145;TestAutomatonQuery$1;org.apache.lucene.search.TestAutomatonQuery$1;L97141;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestAutomatonQuery.java;223;36;235;10;0;0;0;0;0;0;0;0;1;2;2;3;2;0;0;2;3;0;0;0;0;0;2;0;0;0;0;0;0;0;13;13;0;0;0;0;1;0;1;0;1;7;0;1;0;13;13;0;0;0;0;1;0;1;0;1;7;0;1;0;0;0;5;1;1;0;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97216;TestBoolean2$1;org.apache.lucene.search.TestBoolean2$1;L97213;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBoolean2.java;245;53;250;8;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;3;3;0;0;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97252;TestBooleanCoord$1;org.apache.lucene.search.TestBooleanCoord$1;L97246;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanCoord.java;73;45;116;6;0;0;0;0;0;0;0;0;4;0;0;4;7;0;0;0;4;0;0;0;0;0;5;0;0;1;1;0;0;1;20;23;0;0;0;0;4;0;4;0;7;4;0;7;0;38;44;0;1;0;1;9;0;9;0;15;8;0;15;0;0;0;29;0;1;0;0;0;0;2;0;0;0;0;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97374;TestBooleanCoord$2;org.apache.lucene.search.TestBooleanCoord$2;L97290;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanCoord.java;720;40;743;8;0;0;0;0;0;0;0;0;2;0;0;4;3;0;0;1;5;0;0;0;0;0;5;0;0;1;1;0;0;1;20;24;1;0;1;0;4;0;4;2;4;6;0;4;2;20;24;1;0;1;0;4;0;4;2;4;6;0;4;2;0;0;12;0;4;0;3;0;0;1;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97421;TestBooleanMinShouldMatch$1;org.apache.lucene.search.TestBooleanMinShouldMatch$1;L97416;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanMinShouldMatch.java;317;67;332;8;0;0;0;0;0;0;0;0;1;2;2;4;8;0;0;7;8;0;0.0625;1;0;0;2;0.0625;1;1;1;0;0;1;15;16;0;0;0;0;1;0;1;0;1;11;0;1;0;15;16;0;0;0;0;1;0;1;0;1;11;0;1;0;0;0;5;0;2;0;1;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97436;TestBooleanMinShouldMatch$2;org.apache.lucene.search.TestBooleanMinShouldMatch$2;L97433;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanMinShouldMatch.java;401;49;406;10;1;1;1;1;1;1;6;6;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;3;3;0;0;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;0;0;15;0;0;0;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97443;TestBooleanMinShouldMatch$3;org.apache.lucene.search.TestBooleanMinShouldMatch$3;L97440;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanMinShouldMatch.java;423;49;428;10;1;1;1;1;1;1;6;6;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;3;3;0;0;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;0;0;15;0;0;0;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97487;TestBooleanOr$1;org.apache.lucene.search.TestBooleanOr$1;L97484;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanOr.java;190;35;209;8;0;0;0;0;0;0;0;0;2;0;0;4;4;0;0;1;5;0;0;0;0;0;5;0;0;1;1;0;0;1;17;20;0;0;0;0;4;0;4;2;4;3;0;4;2;17;20;0;0;0;0;4;0;4;2;4;3;0;4;2;0;0;12;0;2;0;0;0;0;1;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97522;TestBooleanQuery$1;org.apache.lucene.search.TestBooleanQuery$1;L97518;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanQuery.java;338;44;344;8;0;0;0;0;0;0;0;0;1;0;0;1;4;0;0;1;2;0;0;0;0;0;1;0;0;1;1;0;0;1;7;7;7;4;0;0;1;0;0;0;41;2;0;31;1;7;7;7;4;0;0;1;0;0;0;41;2;0;31;1;0;0;5;0;1;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97603;TestBooleanScorer$1;org.apache.lucene.search.TestBooleanScorer$1;L97598;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanScorer.java;83;63;97;6;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;3;4;0;0;0;0;0;2;0;0;1;1;0;0;1;14;15;1;0;1;0;1;0;1;0;2;8;0;2;0;14;15;1;0;1;0;1;0;1;0;2;8;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97611;TestBooleanScorer$2;org.apache.lucene.search.TestBooleanScorer$2;L97598;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanScorer.java;102;30;122;8;0;0;0;0;0;0;0;0;2;0;0;4;3;0;0;0;4;0;0;0;0;0;5;0;0;1;1;0;0;1;18;21;1;0;1;0;4;0;4;2;4;3;0;4;2;18;21;1;0;1;0;4;0;4;2;4;3;0;4;2;0;0;12;0;1;0;0;0;0;1;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97626;TestBooleanScorer$3;org.apache.lucene.search.TestBooleanScorer$3;L97621;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestBooleanScorer.java;153;33;175;6;0;0;0;0;0;0;0;0;2;0;0;4;4;0;0;0;4;0;0.0526316;1;0;0;5;0.0526316;1;1;1;0;0;1;18;23;0;0;0;0;4;0;4;2;4;4;0;4;2;18;23;0;0;0;0;4;0;4;2;4;4;0;4;2;0;0;12;0;1;0;0;0;0;1;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97704;TestCachingCollector$1;org.apache.lucene.search.TestCachingCollector$1;L97694;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestCachingCollector.java;91;33;110;8;0;0;0;0;0;0;0;0;2;0;0;4;3;0;0;0;4;0;0;0;0;0;5;0;0;1;1;0;0;1;16;20;1;0;1;0;4;0;4;2;4;3;0;4;2;16;20;1;0;1;0;4;0;4;2;4;3;0;4;2;0;0;12;0;3;0;1;0;0;1;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97762;TestCachingWrapperFilter$1;org.apache.lucene.search.TestCachingWrapperFilter$1;L97759;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestCachingWrapperFilter.java;177;40;182;6;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0;0;0;0;0;2;0;0;1;1;0;0;1;6;6;0;1;0;1;1;0;1;0;1;1;0;1;0;6;6;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97769;TestCachingWrapperFilter$2;org.apache.lucene.search.TestCachingWrapperFilter$2;L97766;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestCachingWrapperFilter.java;200;40;210;6;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0;0;0;0;0;2;0;0;1;1;0;0;1;7;7;0;1;0;1;1;0;1;0;1;1;0;1;0;11;11;1;1;0;1;2;0;2;0;5;2;1;5;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L97787;TestCachingWrapperFilter$3;org.apache.lucene.search.TestCachingWrapperFilter$3;L97781;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestCachingWrapperFilter.java;258;50;263;6;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;3;4;0;0;0;0;0;2;0;0;1;1;0;0;1;6;6;0;1;0;1;1;0;1;0;1;1;0;1;0;6;6;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97809;TestComplexExplanations$1;org.apache.lucene.search.TestComplexExplanations$1;L97803;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestComplexExplanations.java;50;36;55;8;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0.142857;1;0;0;2;0.142857;1;3;3;0;0;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97933;TestConstantScoreQuery$1;org.apache.lucene.search.TestConstantScoreQuery$1;L97925;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestConstantScoreQuery.java;53;40;80;6;0;0;0;0;0;0;0;0;2;1;1;6;5;0;0;1;5;0;0;0;0;0;5;0;0;1;1;0;0;1;24;28;1;0;1;0;4;0;4;2;4;8;0;4;2;24;28;1;0;1;0;4;0;4;2;4;8;0;4;2;0;0;12;0;1;0;0;0;0;1;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L97946;TestConstantScoreQuery$2;org.apache.lucene.search.TestConstantScoreQuery$2;L97943;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestConstantScoreQuery.java;102;54;107;8;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;3;3;0;0;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98019;TestControlledRealTimeReopenThread$1;org.apache.lucene.search.TestControlledRealTimeReopenThread$1;L98015;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestControlledRealTimeReopenThread.java;222;54;230;8;0;0;0;0;0;0;0;0;1;0;0;1;6;0;0;4;5;0;0;0;0;0;2;0;0;1;1;0;0;1;9;9;0;0;0;0;1;0;1;0;2;4;0;2;0;9;9;0;0;0;0;1;0;1;0;2;4;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98045;TestControlledRealTimeReopenThread$2;org.apache.lucene.search.TestControlledRealTimeReopenThread$2;L98036;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestControlledRealTimeReopenThread.java;319;29;333;6;0;0;0;0;0;0;0;0;1;1;1;2;4;0;0;4;5;0;0.117647;2;0;0;2;0.117647;2;0;0;0;0;0;15;15;0;0;0;0;1;0;1;0;1;7;0;1;0;15;15;0;0;0;0;1;0;1;0;1;7;0;1;0;0;0;5;2;0;0;1;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98052;TestControlledRealTimeReopenThread$3;org.apache.lucene.search.TestControlledRealTimeReopenThread$3;L98036;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestControlledRealTimeReopenThread.java;353;34;364;6;0;0;0;0;0;0;0;0;1;1;1;2;1;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;12;12;0;0;0;0;1;0;1;0;1;5;0;1;0;12;12;0;0;0;0;1;0;1;0;1;5;0;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98069;TestControlledRealTimeReopenThread$4;org.apache.lucene.search.TestControlledRealTimeReopenThread$4;L98066;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestControlledRealTimeReopenThread.java;415;62;420;8;1;1;1;1;1;1;6;6;1;0;0;1;4;0;0;1;2;0;0;0;0;0;2;0;0;1;1;0;0;1;6;6;0;0;0;0;1;0;1;0;2;1;0;2;0;6;6;0;0;0;0;1;0;1;0;2;1;0;2;0;0;0;15;0;0;0;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98075;TestControlledRealTimeReopenThread$5;org.apache.lucene.search.TestControlledRealTimeReopenThread$5;L98072;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestControlledRealTimeReopenThread.java;438;59;448;6;1;1;2;1;1;1;11;11;2;1;1;3;2;0;0;0;2;0;0;0;0;0;3;0;0;1;1;0;0;1;11;11;0;0;0;0;2;0;2;0;2;2;0;2;0;11;11;0;0;0;0;2;0;2;0;2;2;0;2;0;0;0;23;0;1;0;0;15;0;1;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98088;TestControlledRealTimeReopenThread$6;org.apache.lucene.search.TestControlledRealTimeReopenThread$6;L98079;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestControlledRealTimeReopenThread.java;496;58;511;12;0;0;0;0;0;0;0;0;1;2;2;3;4;0;0;4;5;0;0.125;2;0;0;2;0.125;2;0;0;0;0;0;14;16;0;0;0;0;1;0;1;0;1;6;0;1;0;14;16;0;0;0;0;1;0;1;0;1;6;0;1;0;0;0;5;2;1;0;1;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98249;TestDocBoost$1;org.apache.lucene.search.TestDocBoost$1;L98246;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestDocBoost.java;62;24;81;9;0;0;0;0;0;0;0;0;2;0;0;4;3;0;0;1;5;0;0;0;0;0;5;0;0;1;1;0;0;1;20;20;2;0;2;0;4;0;4;2;4;4;0;4;2;20;20;2;0;2;0;4;0;4;2;4;4;0;4;2;0;0;12;0;2;0;0;0;1;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
L98266;TestDocIdSet$1;org.apache.lucene.search.TestDocIdSet$1;L98263;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestDocIdSet.java;39;46;69;8;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;1;0;0;0;0;0;2;0;0;2;2;0;0;1;7;8;1;0;0;0;1;0;1;0;4;1;1;4;0;25;31;3;0;1;0;5;0;5;0;10;6;2;9;0;0;0;21;0;1;0;0;0;0;1;0;0;0;0;16;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0
L98280;TestDocIdSet$2;org.apache.lucene.search.TestDocIdSet$2;L98263;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestDocIdSet.java;72;58;77;8;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0.142857;1;0;0;1;0.142857;1;3;3;0;0;1;6;6;2;0;0;0;1;0;0;0;9;1;1;8;0;6;6;2;0;0;0;1;0;0;0;9;1;1;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L98292;TestDocIdSet$3;org.apache.lucene.search.TestDocIdSet$3;L98289;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestDocIdSet.java;120;29;125;6;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0;0;0;0;0;2;0;0;1;1;0;0;1;6;6;0;1;0;1;1;0;1;0;1;1;0;1;0;6;6;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98299;TestDocIdSet$4;org.apache.lucene.search.TestDocIdSet$4;L98296;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestDocIdSet.java;146;29;162;6;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;1;0;0;0;0;0;2;0;0;1;1;0;0;1;9;9;0;1;0;1;1;0;1;0;1;2;0;1;0;17;17;2;1;0;1;3;0;2;0;14;4;1;13;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L98370;TestDocValuesScoring$1;org.apache.lucene.search.TestDocValuesScoring$1;L98367;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestDocValuesScoring.java;74;61;91;6;0;0;0;0;0;0;0;0;3;0;0;4;2;0;0;2;5;0;0;0;0;0;4;0;0;2;2;0;0;1;15;18;1;0;1;0;3;0;3;0;10;3;0;10;0;15;18;1;0;1;0;3;0;3;0;10;3;0;10;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98429;TestEarlyTermination$1;org.apache.lucene.search.TestEarlyTermination$1;L98426;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestEarlyTermination.java;61;51;93;8;0;0;0;0;0;0;0;0;2;1;1;6;5;0;0;3;7;0;0;0;0;0;5;0;0;1;1;0;0;1;27;33;2;0;2;0;4;0;4;2;4;9;0;4;2;27;33;2;0;2;0;4;0;4;2;4;9;0;4;2;0;0;12;0;2;0;1;0;0;1;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98473;ElevationComparatorSource$1;org.apache.lucene.search.ElevationComparatorSource$1;L98466;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestElevationComparator.java;143;42;200;5;0;0;0;0;0;0;0;0;2;1;1;11;6;0;0;4;13;0;0.0204082;1;0;0;9;0.0204082;1;1;1;0;0;1;48;58;3;0;3;0;9;0;8;3;11;15;0;10;4;48;58;3;0;3;0;9;0;8;3;11;15;0;10;4;0;0;22;0;0;0;0;0;0;1;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98635;TestFieldCache$1;org.apache.lucene.search.TestFieldCache$1;L98632;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFieldCache.java;386;68;392;54;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;7;7;0;0;0;0;1;0;1;0;1;2;0;1;0;7;7;0;0;0;0;1;0;1;0;1;2;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98639;TestFieldCache$2;org.apache.lucene.search.TestFieldCache$2;L98632;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFieldCache.java;394;41;432;10;0;0;0;0;0;0;0;0;1;6;5;9;5;0;0;6;7;0;0.0526316;2;0;0;2;0.0526316;2;0;0;0;0;0;36;39;0;0;0;0;1;0;1;0;1;25;0;1;0;36;39;0;0;0;0;1;0;1;0;1;25;0;1;0;0;0;9;2;4;0;4;0;0;0;4;0;0;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L98731;TestFilteredQuery$1;org.apache.lucene.search.TestFilteredQuery$1;L98726;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFilteredQuery.java;100;25;109;6;0;0;0;0;0;0;0;0;0;1;1;4;6;0;0;3;4;0;0;0;0;0;2;0;0;1;1;0;0;1;10;10;0;1;0;1;1;0;1;0;1;8;0;1;0;10;10;0;1;0;1;1;0;1;0;1;8;0;1;0;0;0;5;0;4;0;1;0;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98754;TestFilteredQuery$2;org.apache.lucene.search.TestFilteredQuery$2;L98747;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFilteredQuery.java;182;25;190;6;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;1;2;0;0;0;0;0;2;0;0;1;1;0;0;1;9;9;0;1;0;1;1;0;1;0;1;4;0;1;0;9;9;0;1;0;1;1;0;1;0;1;4;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98808;TestFilteredQuery$3;org.apache.lucene.search.TestFilteredQuery$3;L98745;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFilteredQuery.java;388;61;393;8;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;1;0;0;0;0;0;1;0;0;2;2;0;0;1;6;6;0;0;0;0;1;0;0;0;4;1;0;2;0;6;6;0;0;0;0;1;0;0;0;4;1;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98819;TestFilteredQuery$4;org.apache.lucene.search.TestFilteredQuery$4;L98815;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFilteredQuery.java;422;22;471;10;0;0;0;0;0;0;0;0;0;1;1;3;10;0;0;6;7;0;0.05;1;0;0;2;0.0222222;1;1;1;0;0;1;19;19;0;1;0;1;1;0;1;0;1;10;0;1;0;44;50;2;1;0;1;5;0;5;0;8;18;2;8;0;0;0;26;0;1;0;0;0;0;2;0;0;0;0;19;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0
L98841;TestFilteredQuery$5;org.apache.lucene.search.TestFilteredQuery$5;L98837;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestFilteredQuery.java;501;89;548;10;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;1;0;0;0;0;0;2;0;0;1;1;0;0;1;8;8;0;1;0;1;1;0;1;0;1;1;0;1;0;43;48;4;1;2;1;7;0;7;0;12;14;2;11;0;0;0;30;0;0;0;0;0;0;2;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L98942;TestLiveFieldValues$1;org.apache.lucene.search.TestLiveFieldValues$1;L98939;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestLiveFieldValues.java;51;84;56;8;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;1;2;0;0;0;0;0;2;0;0;1;1;0;0;1;6;6;0;0;0;0;1;0;1;0;2;1;0;2;0;6;6;0;0;0;0;1;0;1;0;2;1;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98950;TestLiveFieldValues$2;org.apache.lucene.search.TestLiveFieldValues$2;L98939;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestLiveFieldValues.java;60;112;73;6;0;0;0;0;0;0;0;0;1;1;1;2;8;0;0;6;7;0;0;0;0;0;1;0;0;2;2;0;0;1;14;14;4;0;0;0;1;0;0;0;9;7;0;8;0;14;14;4;0;0;0;1;0;0;0;9;7;0;8;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L98958;TestLiveFieldValues$3;org.apache.lucene.search.TestLiveFieldValues$3;L98939;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestLiveFieldValues.java;93;36;157;10;0;0;0;0;0;0;0;0;1;5;5;13;10;0;0;14;15;0;0.0677966;4;0;0;2;0.0677966;4;0;0;0;0;0;55;65;0;0;0;0;1;0;1;0;1;39;0;1;0;55;65;0;0;0;0;1;0;1;0;1;39;0;1;0;0;0;9;6;2;0;5;0;1;0;3;0;1;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L99000;TestMinShouldMatch2$1;org.apache.lucene.search.TestMinShouldMatch2$1;L98987;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\search\TestMinShouldMatch2.java;89;52;94;6;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0.142857;1;0;0;2;0.142857;1;3;3;0;0;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;6;6;2;1;0;0;1;0;1;0;24;1;0;23;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
