"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L17221","TestNorwegianMinimalStemFilter$4","org.apache.lucene.analysis.no.TestNorwegianMinimalStemFilter$4","L17218","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\no\TestNorwegianMinimalStemFilter.java","88","33","94","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17445","TestPathHierarchyTokenizer$1","org.apache.lucene.analysis.path.TestPathHierarchyTokenizer$1","L17441","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\path\TestPathHierarchyTokenizer.java","206","33","212","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17453","TestPathHierarchyTokenizer$2","org.apache.lucene.analysis.path.TestPathHierarchyTokenizer$2","L17449","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\path\TestPathHierarchyTokenizer.java","220","33","226","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17475","TestReversePathHierarchyTokenizer$1","org.apache.lucene.analysis.path.TestReversePathHierarchyTokenizer$1","L17471","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\path\TestReversePathHierarchyTokenizer.java","168","33","174","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17483","TestReversePathHierarchyTokenizer$2","org.apache.lucene.analysis.path.TestReversePathHierarchyTokenizer$2","L17479","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\path\TestReversePathHierarchyTokenizer.java","182","33","188","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17744","TestPatternCaptureGroupTokenFilter$1","org.apache.lucene.analysis.pattern.TestPatternCaptureGroupTokenFilter$1","L17741","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternCaptureGroupTokenFilter.java","597","33","608","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","11","12","5","4","0","0","1","0","0","0","12","2","2","10","1","11","12","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17826","TestPatternReplaceCharFilter$1","org.apache.lucene.analysis.pattern.TestPatternReplaceCharFilter$1","L17820","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternReplaceCharFilter.java","308","35","319","8","0","0","0","0","0","0","0","0","2","0","0","2","5","0","0","3","5","0","0","0","0","0","1","0","0","1","1","0","0","1","11","12","5","4","0","0","2","0","0","0","13","3","2","10","1","11","12","5","4","0","0","2","0","0","0","13","3","2","10","1","0","0","10","0","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17863","TestPatternReplaceFilter$1","org.apache.lucene.analysis.pattern.TestPatternReplaceFilter$1","L17859","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternReplaceFilter.java","88","33","95","6","0","0","0","0","0","0","0","0","1","0","0","1","6","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17869","TestPatternReplaceFilter$2","org.apache.lucene.analysis.pattern.TestPatternReplaceFilter$2","L17859","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternReplaceFilter.java","98","33","105","6","0","0","0","0","0","0","0","0","1","0","0","1","6","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17876","TestPatternReplaceFilter$3","org.apache.lucene.analysis.pattern.TestPatternReplaceFilter$3","L17873","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternReplaceFilter.java","110","33","116","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17898","TestPatternTokenizer$1","org.apache.lucene.analysis.pattern.TestPatternTokenizer$1","L17894","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternTokenizer.java","129","33","135","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L17904","TestPatternTokenizer$2","org.apache.lucene.analysis.pattern.TestPatternTokenizer$2","L17894","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pattern\TestPatternTokenizer.java","138","33","144","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18626","TestPortugueseLightStemFilter$2","org.apache.lucene.analysis.pt.TestPortugueseLightStemFilter$2","L18623","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pt\TestPortugueseLightStemFilter.java","97","33","104","6","1","1","1","1","1","1","8","8","1","0","0","1","7","0","0","4","5","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18635","TestPortugueseLightStemFilter$3","org.apache.lucene.analysis.pt.TestPortugueseLightStemFilter$3","L18632","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pt\TestPortugueseLightStemFilter.java","114","33","120","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18662","TestPortugueseMinimalStemFilter$2","org.apache.lucene.analysis.pt.TestPortugueseMinimalStemFilter$2","L18659","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pt\TestPortugueseMinimalStemFilter.java","71","33","78","6","1","1","1","1","1","1","8","8","1","0","0","1","7","0","0","4","5","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18671","TestPortugueseMinimalStemFilter$3","org.apache.lucene.analysis.pt.TestPortugueseMinimalStemFilter$3","L18668","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pt\TestPortugueseMinimalStemFilter.java","88","33","94","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18698","TestPortugueseStemFilter$2","org.apache.lucene.analysis.pt.TestPortugueseStemFilter$2","L18695","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pt\TestPortugueseStemFilter.java","71","33","78","6","1","1","1","1","1","1","8","8","1","0","0","1","7","0","0","4","5","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18707","TestPortugueseStemFilter$3","org.apache.lucene.analysis.pt.TestPortugueseStemFilter$3","L18704","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\pt\TestPortugueseStemFilter.java","88","33","94","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18952","TestReverseStringFilter$1","org.apache.lucene.analysis.reverse.TestReverseStringFilter$1","L18948","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\reverse\TestReverseStringFilter.java","107","33","113","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L18959","TestReverseStringFilter$2","org.apache.lucene.analysis.reverse.TestReverseStringFilter$2","L18956","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\reverse\TestReverseStringFilter.java","118","33","124","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L19219","TestRussianLightStemFilter$2","org.apache.lucene.analysis.ru.TestRussianLightStemFilter$2","L19216","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\ru\TestRussianLightStemFilter.java","54","33","61","6","1","1","1","1","1","1","8","8","1","0","0","1","7","0","0","4","5","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","8","8","5","4","0","0","1","0","0","0","12","3","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L19228","TestRussianLightStemFilter$3","org.apache.lucene.analysis.ru.TestRussianLightStemFilter$3","L19225","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\ru\TestRussianLightStemFilter.java","71","33","77","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L19577","ShingleAnalyzerWrapperTest$1","org.apache.lucene.analysis.shingle.ShingleAnalyzerWrapperTest$1","L19574","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\shingle\ShingleAnalyzerWrapperTest.java","318","40","326","6","0","0","0","0","0","0","0","0","1","0","0","1","7","0","0","4","5","0","0","0","0","0","1","0","0","1","1","0","0","1","9","9","5","4","0","0","1","0","0","0","12","4","2","10","1","9","9","5","4","0","0","1","0","0","0","12","4","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L19870","ShingleFilterTest$1","org.apache.lucene.analysis.shingle.ShingleFilterTest$1","L19866","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\shingle\ShingleFilterTest.java","1107","33","1113","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L19878","ShingleFilterTest$2","org.apache.lucene.analysis.shingle.ShingleFilterTest$2","L19874","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\shingle\ShingleFilterTest.java","1120","33","1126","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L19885","ShingleFilterTest$3","org.apache.lucene.analysis.shingle.ShingleFilterTest$3","L19882","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\shingle\ShingleFilterTest.java","1131","33","1137","6","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L20343","TestSnowball$1","org.apache.lucene.analysis.snowball.TestSnowball$1","L20340","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\snowball\TestSnowball.java","157","35","163","8","1","1","1","1","1","1","7","7","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","17","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L20353","TestSnowball$2","org.apache.lucene.analysis.snowball.TestSnowball$2","L20348","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\snowball\TestSnowball.java","175","33","181","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","7","7","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L20387","TestSnowballVocab$1","org.apache.lucene.analysis.snowball.TestSnowballVocab$1","L20380","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\test\org\apache\lucene\analysis\snowball\TestSnowballVocab.java","71","33","78","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","3","4","0","0","0","0","0","1","0","0","1","1","0","0","1","8","8","5","4","0","0","1","0","0","0","12","2","2","10","1","8","8","5","4","0","0","1","0","0","0","12","2","2","10","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L20470","ClassicAnalyzer$1","org.apache.lucene.analysis.standard.ClassicAnalyzer$1","L20453","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\java\org\apache\lucene\analysis\standard\ClassicAnalyzer.java","128","48","134","6","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","2","3","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","3","2","0","0","1","0","0","1","6","2","0","4","2","7","7","3","2","0","0","1","0","0","1","6","2","0","4","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20811","StandardAnalyzer$1","org.apache.lucene.analysis.standard.StandardAnalyzer$1","L20806","L103","D:\Descargas\lucene-4.10.0\analysis\common\src\java\org\apache\lucene\analysis\standard\StandardAnalyzer.java","129","48","135","6","1","1","1","1","1","1","7","7","0","0","0","1","3","0","0","2","3","0","0","0","0","0","1","0","0","1","1","0","0","1","7","7","3","2","0","0","1","0","0","1","6","2","0","4","2","7","7","3","2","0","0","1","0","0","1","6","2","0","4","2","0","0","15","0","0","0","0","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
